"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1058;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;12;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.6";69211
1059;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.94";96916
1061;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";"4";53173
1062;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.25";29784
1063;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"2TB HDD";"HDD";2048;0;"AMD";"windows";"2.32";52747
1064;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"1.8";102777
1065;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.29";77682
1066;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;64;"1TB SSD";"SSD";1024;0;"Nvidia";"windows";"3.58";211788
1067;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.62";42518
1068;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"3.21";70809
1069;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"macos";"0.920";69264
1070;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.06";25680
1071;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.31";63883
1072;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";63883
1073;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.49";58075
1074;"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.3";91295
1075;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.3;8;"1.0TB HDD";"HDD";1024;0;"AMD";"windows";"3.0";35112
1076;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.3";52055
1077;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"3.78";133147
1078;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.1";28771
1079;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.31";50083
1080;"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";1.2;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"0.99";74539
1081;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"512GB SSD +  1.0TB Hybrid";"SSD";512;1024;"Nvidia";"windows";"4.6";172627
1082;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";"0.69";34433
1083;"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.3";109171
1084;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.18";39960
1085;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.54";54931
1086;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"1.9";79654
1087;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"180GB SSD";"SSD";180;0;"Intel";"windows";"1.7";63883
1088;"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";1.5;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"other";"1.29";32767
1089;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"2.4";20619
1090;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.2";20965
1091;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"1.86";18434
1092;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.7";85195
1093;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"256GB SSD";"SSD";256;0;"AMD";"windows";"1.4";43602
1094;"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"2.4";85195
1095;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.4";42571
1096;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.36";34035
1097;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.6";85195
1098;"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"1.96";26640
1099;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"4.3";122491
1100;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.5";60481
1101;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"1.5";62176
1102;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.5;4;"16GB SSD";"SSD";16;0;"Intel";"other";"2.20";11136
1103;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";"3.0";154459
1104;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"2.4";63883
1105;"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.5";75290
1106;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.9";80516
1107;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.3;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.1";46194
1108;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.1";21205
1109;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.59";71342
1110;"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";1.1;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.16";90523
1111;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"2.24";40980
1112;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"Intel";"windows";"2.1";22857
1113;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.16";104908
1114;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"other";"0.69";29251
1115;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.23";73473
1116;"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"256GB SSD +  1.0TB Hybrid";"SSD";256;1024;"Nvidia";"windows";"4.6";146519
1117;"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.25";54825
1118;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.05";118601
1119;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"3.52";69929
1120;"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";1.4;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.35";10443
1121;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.16";90043
1122;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.43";80613
1123;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"linux";"2.09";27899
1124;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2";23177
1125;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.8";88924
1126;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"64GB Flash Storage";"Flash Storage";64;0;"Intel";"windows";"0.69";25521
1127;"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";100966
1128;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"N/A";"2.4";52694
1129;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"3.35";60153
1130;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"2TB HDD";"HDD";2048;0;"Intel";"windows";"2.04";33513
1131;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.6;8;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"1.8";109244
1132;"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.5";14812
1133;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.84";40067
1134;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.23";32820
1135;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";"2.5";58555
1136;"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"3";210424
1137;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.5";41772
1138;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"3.78";127819
1139;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.88";115709
1140;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"2.8";130003
1141;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.4";60888
1142;"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.48";86793
1143;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.59";118761
1144;"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.48";95851
1145;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.0";101179
1146;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";122381
1147;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.18";53807
1148;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.88";84129
1149;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.27";124622
1150;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"1.9";18062
1151;"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"1.86";15824
1152;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"1TB HDD";"HDD";1024;0;"AMD";"N/A";"2.32";31915
1153;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.62";63883
1154;"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.04";119916
1155;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";2.5;4;"256GB SSD";"SSD";256;0;"AMD";"windows";"1.91";25515
1156;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.7";79536
1157;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.4";122491
1158;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"1.0TB Hybrid";"Hybrid";1024;0;"AMD";"windows";"2.5";42011
1159;"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.48";108744
1160;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.7";79867
1161;"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"1.7";94252
1162;"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.62";47899
1163;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.2";24456
1164;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"N/A";"2.1";25414
1165;"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.62";79813
1166;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.95";74059
1167;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.2";24935
1168;"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"32GB Flash Storage";"Flash Storage";32;0;"Intel";"windows";"1.44";13267
1169;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.2";44702
1170;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.96";36177
1171;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"2.1";61752
1172;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.2";19660
1173;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"N/A";"2.1";21205
1174;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1TB HDD";"HDD";1024;0;"Nvidia";"N/A";"2.2";37776
1175;"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"256GB SSD";"SSD";256;0;"Intel";"windows";"2";40972
1176;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;4;"1.0TB Hybrid";"Hybrid";1024;0;"Intel";"windows";"2.32";43956
1177;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"512GB SSD";"SSD";512;0;"Nvidia";"windows";"3.31";69530
1178;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"1.91";114732
1179;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.07";34632
1180;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.36";87219
1181;"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"1.54";44276
1182;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Nvidia";"linux";"1.98";47686
1183;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.1";17742
1184;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.18";42571
1185;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.591";48432
1186;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"2.09";62817
1187;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"256GB SSD";"SSD";256;0;"Nvidia";"windows";"2.23";36816
1188;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"linux";"1.23";58555
1189;"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"4.2";138475
1190;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.4";43636
1191;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"32GB Flash Storage";"Flash Storage";32;0;"ARM";"other";"1.15";35112
1192;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"1.86";25841
1193;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"256GB Flash Storage";"Flash Storage";256;0;"Intel";"macos";"0.920";61965
1194;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.6";63883
1195;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.21";70703
1196;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"AMD";"N/A";"1.9";19607
1197;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"512GB SSD +  1TB HDD";"Hybrid";512;1024;"Nvidia";"windows";"4.3";114552
1198;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"1TB HDD";"HDD";1024;0;"Intel";"linux";"2.1";14492
1199;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.43";109165
1200;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"128GB SSD";"SSD";128;0;"AMD";"windows";"2.3";26587
1201;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"500GB HDD";"HDD";500;0;"Nvidia";"N/A";"2.2";33513
1203;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"512GB SSD";"SSD";512;0;"Intel";"windows";"1.2";142790
1204;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"2.2";62284
1205;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"AMD";"windows";"2.36";47366
1206;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.91";30849
1207;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"500GB HDD";"HDD";500;0;"AMD";"windows";"2.2";15931
1208;"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"3.3";33513
1209;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.2";130483
1210;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"512GB Flash Storage";"Flash Storage";512;0;"Intel";"macos";"0.920";68145
1211;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";93187
1212;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.43";103842
1213;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.191";53227
1214;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"256GB SSD +  1TB HDD";"Hybrid";256;1024;"Nvidia";"windows";"2.9";103843
1215;"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.5;2;"32GB SSD";"SSD";32;0;"Intel";"other";"1.3";9271
1216;"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"1TB HDD";"HDD";1024;0;"Nvidia";"windows";"3.3";31861
1217;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"1TB HDD";"HDD";1024;0;"Intel";"N/A";"2.8";28718
1218;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.6";67772
1219;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";1.3;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.2";61219
1220;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"2.3";81465
1221;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.2";78647
1222;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"1TB HDD";"HDD";1024;0;"AMD";"windows";"2.1";28185
1223;"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.4;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.26";91288
1224;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";"Core i3";2.4;4;"500GB HDD";"HDD";500;0;"Intel";"windows";"2.08";27120
1225;"Asus";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"1TB HDD";"HDD";1024;0;"Intel";"windows";"2.65";16464
1226;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;8;"256GB SSD";"SSD";256;0;"Intel";"windows";"1.29";78695
1227;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"1TB HDD";"HDD";1024;0;"Intel";"linux";"2.18";27805
1228;"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";"Core i7";2.6;16;"128GB SSD +  1TB HDD";"Hybrid";128;1024;"Nvidia";"windows";"2.6";54825
