"level_0";"index";"Airline";"Date_of_Journey";"Source";"Destination";"Dep_Time";"Duration";"Total_Stops";"Additional_Info";"Price";"departure";"duration_mins";"arrival"
5273;5273;"Air Asia";"2019-05-24";"Kolkata";"Banglore";"15:10";"8h 20m";"2 stops";"No info";5192;"2019-05-24 15:10:00";500;"2019-05-24 23:30:00"
5274;5274;"Air India";"2019-05-24";"Kolkata";"Banglore";"9:25";"15h 55m";"2 stops";"No info";12718;"2019-05-24 09:25:00";955;"2019-05-25 01:20:00"
5275;5275;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"18:55";"23h 20m";"1 stop";"In-flight meal not included";10844;"2019-05-24 18:55:00";1400;"2019-05-25 18:15:00"
5276;5276;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"8:25";"12h 20m";"1 stop";"No info";14571;"2019-05-24 08:25:00";740;"2019-05-24 20:45:00"
5277;5277;"Air Asia";"2019-05-24";"Kolkata";"Banglore";"10:20";"2h 35m";"non-stop";"No info";4409;"2019-05-24 10:20:00";155;"2019-05-24 12:55:00"
5278;5278;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"14:25";"2h 30m";"non-stop";"No info";5224;"2019-05-24 14:25:00";150;"2019-05-24 16:55:00"
5279;5279;"IndiGo";"2019-05-24";"Mumbai";"Hyderabad";"2:35";"1h 30m";"non-stop";"No info";3342;"2019-05-24 02:35:00";90;"2019-05-24 04:05:00"
5280;5280;"IndiGo";"2019-05-24";"Delhi";"Cochin";"18:35";"6h 55m";"1 stop";"No info";7503;"2019-05-24 18:35:00";415;"2019-05-25 01:30:00"
5281;5281;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"14:05";"8h 30m";"1 stop";"In-flight meal not included";10844;"2019-05-24 14:05:00";510;"2019-05-24 22:35:00"
5282;5282;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:00";"22h 15m";"1 stop";"In-flight meal not included";10844;"2019-05-24 20:00:00";1335;"2019-05-25 18:15:00"
5283;5283;"Air India";"2019-05-24";"Kolkata";"Banglore";"10:00";"19h 25m";"2 stops";"No info";15422;"2019-05-24 10:00:00";1165;"2019-05-25 05:25:00"
5284;5284;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"8:25";"11h 25m";"1 stop";"No info";14571;"2019-05-24 08:25:00";685;"2019-05-24 19:50:00"
5285;5285;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"14:05";"9h 30m";"1 stop";"No info";14571;"2019-05-24 14:05:00";570;"2019-05-24 23:35:00"
5286;5286;"Jet Airways";"2019-05-24";"Delhi";"Cochin";"23:05";"29h 20m";"2 stops";"No info";16704;"2019-05-24 23:05:00";1760;"2019-05-26 04:25:00"
5287;5287;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"16:30";"7h 5m";"1 stop";"No info";14571;"2019-05-24 16:30:00";425;"2019-05-24 23:35:00"
5288;5288;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"6:30";"11h 45m";"1 stop";"No info";14571;"2019-05-24 06:30:00";705;"2019-05-24 18:15:00"
5289;5289;"Jet Airways";"2019-05-24";"Mumbai";"Hyderabad";"2:55";"1h 25m";"non-stop";"No info";5678;"2019-05-24 02:55:00";85;"2019-05-24 04:20:00"
5290;5290;"Air Asia";"2019-05-24";"Kolkata";"Banglore";"6:50";"3h 40m";"1 stop";"No info";5162;"2019-05-24 06:50:00";220;"2019-05-24 10:30:00"
5291;5291;"SpiceJet";"2019-05-24";"Chennai";"Kolkata";"9:45";"2h 15m";"non-stop";"No info";3597;"2019-05-24 09:45:00";135;"2019-05-24 12:00:00"
5292;5292;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"21:10";"7h 30m";"1 stop";"In-flight meal not included";9663;"2019-05-24 21:10:00";450;"2019-05-25 04:40:00"
5293;5293;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:00";"24h 45m";"1 stop";"In-flight meal not included";10844;"2019-05-24 20:00:00";1485;"2019-05-25 20:45:00"
5294;5294;"SpiceJet";"2019-05-24";"Chennai";"Kolkata";"8:20";"2h 15m";"non-stop";"No check-in baggage included";3543;"2019-05-24 08:20:00";135;"2019-05-24 10:35:00"
5295;5295;"Jet Airways";"2019-05-24";"Mumbai";"Hyderabad";"10:20";"1h 30m";"non-stop";"In-flight meal not included";4995;"2019-05-24 10:20:00";90;"2019-05-24 11:50:00"
5296;5296;"Air India";"2019-05-24";"Kolkata";"Banglore";"17:30";"26h 55m";"1 stop";"No info";10623;"2019-05-24 17:30:00";1615;"2019-05-25 20:25:00"
5297;5297;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"21:10";"11h 5m";"1 stop";"No info";14178;"2019-05-24 21:10:00";665;"2019-05-25 08:15:00"
5298;5298;"Jet Airways";"2019-05-24";"Delhi";"Cochin";"23:05";"19h 55m";"2 stops";"No info";15129;"2019-05-24 23:05:00";1195;"2019-05-25 19:00:00"
5299;5299;"Air India";"2019-05-24";"Kolkata";"Banglore";"9:25";"9h 5m";"1 stop";"No info";8576;"2019-05-24 09:25:00";545;"2019-05-24 18:30:00"
5300;5300;"IndiGo";"2019-05-24";"Chennai";"Kolkata";"7:55";"2h 20m";"non-stop";"No info";3850;"2019-05-24 07:55:00";140;"2019-05-24 10:15:00"
5301;5301;"Air Asia";"2019-05-24";"Kolkata";"Banglore";"7:35";"11h 50m";"1 stop";"No info";5192;"2019-05-24 07:35:00";710;"2019-05-24 19:25:00"
5302;5302;"Vistara";"2019-05-24";"Kolkata";"Banglore";"7:10";"25h 55m";"1 stop";"No info";9502;"2019-05-24 07:10:00";1555;"2019-05-25 09:05:00"
5303;5303;"Vistara";"2019-05-24";"Kolkata";"Banglore";"17:00";"6h 25m";"1 stop";"No info";9870;"2019-05-24 17:00:00";385;"2019-05-24 23:25:00"
5304;5304;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"6:30";"26h 50m";"1 stop";"In-flight meal not included";9663;"2019-05-24 06:30:00";1610;"2019-05-25 09:20:00"
5305;5305;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"14:05";"28h 10m";"1 stop";"In-flight meal not included";10844;"2019-05-24 14:05:00";1690;"2019-05-25 18:15:00"
5306;5306;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:00";"27h 35m";"1 stop";"In-flight meal not included";10844;"2019-05-24 20:00:00";1655;"2019-05-25 23:35:00"
5307;5307;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"7:10";"3h";"non-stop";"In-flight meal not included";4030;"2019-05-24 07:10:00";180;"2019-05-24 10:10:00"
5308;5308;"SpiceJet";"2019-05-24";"Mumbai";"Hyderabad";"22:45";"1h 30m";"non-stop";"No info";2017;"2019-05-24 22:45:00";90;"2019-05-25 00:15:00"
5309;5309;"IndiGo";"2019-05-24";"Chennai";"Kolkata";"22:05";"2h 20m";"non-stop";"No info";5277;"2019-05-24 22:05:00";140;"2019-05-25 00:25:00"
5310;5310;"SpiceJet";"2019-05-24";"Kolkata";"Banglore";"11:15";"7h 15m";"1 stop";"No info";9630;"2019-05-24 11:15:00";435;"2019-05-24 18:30:00"
5311;5311;"Air India";"2019-05-24";"Kolkata";"Banglore";"20:45";"2h 35m";"non-stop";"No info";4145;"2019-05-24 20:45:00";155;"2019-05-24 23:20:00"
5312;5312;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"21:10";"12h 10m";"1 stop";"In-flight meal not included";9663;"2019-05-24 21:10:00";730;"2019-05-25 09:20:00"
5313;5313;"Air India";"2019-05-24";"Kolkata";"Banglore";"10:00";"10h 25m";"1 stop";"No info";10413;"2019-05-24 10:00:00";625;"2019-05-24 20:25:00"
5314;5314;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"9:20";"4h 55m";"1 stop";"No info";9376;"2019-05-24 09:20:00";295;"2019-05-24 14:15:00"
5315;5315;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"18:55";"9h 45m";"1 stop";"In-flight meal not included";8586;"2019-05-24 18:55:00";585;"2019-05-25 04:40:00"
5316;5316;"Vistara";"2019-05-24";"Kolkata";"Banglore";"17:00";"25h 50m";"1 stop";"No info";9870;"2019-05-24 17:00:00";1550;"2019-05-25 18:50:00"
5317;5317;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"8:10";"4h 50m";"1 stop";"No info";5069;"2019-05-24 08:10:00";290;"2019-05-24 13:00:00"
5318;5318;"SpiceJet";"2019-05-24";"Kolkata";"Banglore";"17:10";"2h 30m";"non-stop";"No info";4174;"2019-05-24 17:10:00";150;"2019-05-24 19:40:00"
5319;5319;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"16:30";"16h 50m";"1 stop";"In-flight meal not included";9663;"2019-05-24 16:30:00";1010;"2019-05-25 09:20:00"
5320;5320;"SpiceJet";"2019-05-24";"Kolkata";"Banglore";"17:10";"2h 30m";"non-stop";"No check-in baggage included";3841;"2019-05-24 17:10:00";150;"2019-05-24 19:40:00"
5321;5321;"IndiGo";"2019-05-24";"Delhi";"Cochin";"7:30";"13h 30m";"1 stop";"No info";7006;"2019-05-24 07:30:00";810;"2019-05-24 21:00:00"
5322;5322;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"14:05";"9h 30m";"1 stop";"In-flight meal not included";10844;"2019-05-24 14:05:00";570;"2019-05-24 23:35:00"
5323;5323;"SpiceJet";"2019-05-24";"Chennai";"Kolkata";"17:45";"2h 20m";"non-stop";"No info";3597;"2019-05-24 17:45:00";140;"2019-05-24 20:05:00"
5324;5324;"IndiGo";"2019-05-24";"Banglore";"Delhi";"1:30";"2h 45m";"non-stop";"No info";3419;"2019-05-24 01:30:00";165;"2019-05-24 04:15:00"
5325;5325;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"8:25";"7h 55m";"1 stop";"No info";14571;"2019-05-24 08:25:00";475;"2019-05-24 16:20:00"
5326;5326;"IndiGo";"2019-05-24";"Chennai";"Kolkata";"14:45";"2h 20m";"non-stop";"No info";3858;"2019-05-24 14:45:00";140;"2019-05-24 17:05:00"
5327;5327;"Air India";"2019-05-24";"Kolkata";"Banglore";"16:50";"15h 5m";"1 stop";"No info";8576;"2019-05-24 16:50:00";905;"2019-05-25 07:55:00"
5328;5328;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"18:05";"5h 25m";"1 stop";"No info";6218;"2019-05-24 18:05:00";325;"2019-05-24 23:30:00"
5329;5329;"Jet Airways";"2019-05-24";"Delhi";"Cochin";"11:40";"7h 20m";"2 stops";"No info";21219;"2019-05-24 11:40:00";440;"2019-05-24 19:00:00"
5330;5330;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"16:30";"12h 10m";"1 stop";"No info";14571;"2019-05-24 16:30:00";730;"2019-05-25 04:40:00"
5331;5331;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"8:20";"3h";"non-stop";"No info";7229;"2019-05-24 08:20:00";180;"2019-05-24 11:20:00"
5332;5332;"Jet Airways";"2019-05-24";"Mumbai";"Hyderabad";"7:05";"1h 25m";"non-stop";"No info";8040;"2019-05-24 07:05:00";85;"2019-05-24 08:30:00"
5333;5333;"IndiGo";"2019-05-24";"Mumbai";"Hyderabad";"6:25";"1h 30m";"non-stop";"No info";4049;"2019-05-24 06:25:00";90;"2019-05-24 07:55:00"
5334;5334;"IndiGo";"2019-05-24";"Banglore";"Delhi";"13:00";"2h 50m";"non-stop";"No info";4990;"2019-05-24 13:00:00";170;"2019-05-24 15:50:00"
5335;5335;"Air India";"2019-05-24";"Kolkata";"Banglore";"7:00";"18h 20m";"2 stops";"No info";13873;"2019-05-24 07:00:00";1100;"2019-05-25 01:20:00"
5336;5336;"Air India";"2019-05-24";"Delhi";"Cochin";"7:00";"12h 15m";"1 stop";"No info";9929;"2019-05-24 07:00:00";735;"2019-05-24 19:15:00"
5337;5337;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"18:55";"21h 25m";"1 stop";"In-flight meal not included";10844;"2019-05-24 18:55:00";1285;"2019-05-25 16:20:00"
5338;5338;"SpiceJet";"2019-05-24";"Kolkata";"Banglore";"6:55";"2h 35m";"non-stop";"No check-in baggage included";3841;"2019-05-24 06:55:00";155;"2019-05-24 09:30:00"
5339;5339;"SpiceJet";"2019-05-24";"Kolkata";"Banglore";"22:20";"2h 20m";"non-stop";"No check-in baggage included";3841;"2019-05-24 22:20:00";140;"2019-05-25 00:40:00"
5340;5340;"GoAir";"2019-05-24";"Banglore";"Delhi";"20:55";"2h 45m";"non-stop";"No info";3419;"2019-05-24 20:55:00";165;"2019-05-24 23:40:00"
5341;5341;"IndiGo";"2019-05-24";"Chennai";"Kolkata";"11:35";"2h 25m";"non-stop";"No info";4332;"2019-05-24 11:35:00";145;"2019-05-24 14:00:00"
5342;5342;"IndiGo";"2019-05-24";"Delhi";"Cochin";"10:35";"14h 55m";"1 stop";"No info";7081;"2019-05-24 10:35:00";895;"2019-05-25 01:30:00"
5343;5343;"Air India";"2019-05-24";"Kolkata";"Banglore";"9:25";"25h 45m";"1 stop";"No info";8891;"2019-05-24 09:25:00";1545;"2019-05-25 11:10:00"
5344;5344;"Jet Airways";"2019-05-24";"Mumbai";"Hyderabad";"7:05";"1h 25m";"non-stop";"In-flight meal not included";4995;"2019-05-24 07:05:00";85;"2019-05-24 08:30:00"
5345;5345;"Jet Airways";"2019-05-24";"Mumbai";"Hyderabad";"10:20";"1h 30m";"non-stop";"No info";8040;"2019-05-24 10:20:00";90;"2019-05-24 11:50:00"
5346;5346;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"9:35";"28h 50m";"1 stop";"In-flight meal not included";10703;"2019-05-24 09:35:00";1730;"2019-05-25 14:25:00"
5347;5347;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"9:35";"24h 10m";"1 stop";"No info";13067;"2019-05-24 09:35:00";1450;"2019-05-25 09:45:00"
5348;5348;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:00";"13h 20m";"1 stop";"No info";14571;"2019-05-24 20:00:00";800;"2019-05-25 09:20:00"
5349;5349;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:25";"24h 40m";"1 stop";"No info";14151;"2019-05-24 20:25:00";1480;"2019-05-25 21:05:00"
5350;5350;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:25";"18h";"1 stop";"No info";12121;"2019-05-24 20:25:00";1080;"2019-05-25 14:25:00"
5351;5351;"IndiGo";"2019-05-24";"Mumbai";"Hyderabad";"12:00";"1h 30m";"non-stop";"No info";4392;"2019-05-24 12:00:00";90;"2019-05-24 13:30:00"
5352;5352;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"7:10";"3h";"non-stop";"No info";7229;"2019-05-24 07:10:00";180;"2019-05-24 10:10:00"
5353;5353;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:25";"27h 10m";"1 stop";"No info";14151;"2019-05-24 20:25:00";1630;"2019-05-25 23:35:00"
5354;5354;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:00";"8h 40m";"1 stop";"In-flight meal not included";8586;"2019-05-24 20:00:00";520;"2019-05-25 04:40:00"
5355;5355;"Air India";"2019-05-24";"Banglore";"Delhi";"17:00";"2h 45m";"non-stop";"No info";7171;"2019-05-24 17:00:00";165;"2019-05-24 19:45:00"
5356;5356;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"18:55";"15h 10m";"1 stop";"No info";13731;"2019-05-24 18:55:00";910;"2019-05-25 10:05:00"
5357;5357;"Vistara";"2019-05-24";"Kolkata";"Banglore";"17:00";"27h 20m";"1 stop";"No info";9870;"2019-05-24 17:00:00";1640;"2019-05-25 20:20:00"
5358;5358;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"19:20";"4h 25m";"1 stop";"No info";3809;"2019-05-24 19:20:00";265;"2019-05-24 23:45:00"
5359;5359;"Air India";"2019-05-24";"Kolkata";"Banglore";"5:50";"7h 25m";"2 stops";"No info";7662;"2019-05-24 05:50:00";445;"2019-05-24 13:15:00"
5360;5360;"Air India";"2019-05-24";"Banglore";"Delhi";"21:05";"2h 50m";"non-stop";"No info";5228;"2019-05-24 21:05:00";170;"2019-05-24 23:55:00"
5361;5361;"Vistara";"2019-05-24";"Kolkata";"Banglore";"7:10";"16h 15m";"1 stop";"No info";9345;"2019-05-24 07:10:00";975;"2019-05-24 23:25:00"
5362;5362;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"6:00";"2h 45m";"non-stop";"No info";7229;"2019-05-24 06:00:00";165;"2019-05-24 08:45:00"
5363;5363;"Air India";"2019-05-24";"Kolkata";"Banglore";"5:50";"17h 25m";"2 stops";"No info";12723;"2019-05-24 05:50:00";1045;"2019-05-24 23:15:00"
5364;5364;"Air India";"2019-05-24";"Kolkata";"Banglore";"7:00";"18h 20m";"2 stops";"No info";14083;"2019-05-24 07:00:00";1100;"2019-05-25 01:20:00"
5365;5365;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"17:00";"26h 10m";"1 stop";"No info";13067;"2019-05-24 17:00:00";1570;"2019-05-25 19:10:00"
5366;5366;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:00";"16h";"1 stop";"No info";14571;"2019-05-24 20:00:00";960;"2019-05-25 12:00:00"
5367;5367;"Multiple carriers";"2019-05-24";"Delhi";"Cochin";"9:00";"10h";"1 stop";"No info";10197;"2019-05-24 09:00:00";600;"2019-05-24 19:00:00"
5368;5368;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"14:05";"26h 15m";"1 stop";"In-flight meal not included";10844;"2019-05-24 14:05:00";1575;"2019-05-25 16:20:00"
5369;5369;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"22:15";"2h 35m";"non-stop";"No info";4804;"2019-05-24 22:15:00";155;"2019-05-25 00:50:00"
5370;5370;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"15:15";"2h 55m";"non-stop";"In-flight meal not included";4544;"2019-05-24 15:15:00";175;"2019-05-24 18:10:00"
5371;5371;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"8:25";"9h 50m";"1 stop";"No info";14571;"2019-05-24 08:25:00";590;"2019-05-24 18:15:00"
5372;5372;"IndiGo";"2019-05-24";"Banglore";"Delhi";"4:00";"2h 50m";"non-stop";"No info";3943;"2019-05-24 04:00:00";170;"2019-05-24 06:50:00"
5373;5373;"Air Asia";"2019-05-24";"Kolkata";"Banglore";"22:50";"2h 30m";"non-stop";"No info";4107;"2019-05-24 22:50:00";150;"2019-05-25 01:20:00"
5374;5374;"Air India";"2019-05-24";"Kolkata";"Banglore";"9:50";"11h 15m";"1 stop";"No info";7662;"2019-05-24 09:50:00";675;"2019-05-24 21:05:00"
5375;5375;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"6:30";"22h 10m";"1 stop";"In-flight meal not included";8586;"2019-05-24 06:30:00";1330;"2019-05-25 04:40:00"
5376;5376;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"6:30";"26h 50m";"1 stop";"No info";14178;"2019-05-24 06:30:00";1610;"2019-05-25 09:20:00"
5377;5377;"Jet Airways";"2019-05-24";"Delhi";"Cochin";"23:05";"29h 20m";"2 stops";"No info";15129;"2019-05-24 23:05:00";1760;"2019-05-26 04:25:00"
5378;5378;"SpiceJet";"2019-05-24";"Banglore";"Delhi";"5:55";"2h 40m";"non-stop";"No check-in baggage included";3257;"2019-05-24 05:55:00";160;"2019-05-24 08:35:00"
5379;5379;"SpiceJet";"2019-05-24";"Kolkata";"Banglore";"15:05";"5h 15m";"1 stop";"No info";4649;"2019-05-24 15:05:00";315;"2019-05-24 20:20:00"
5380;5380;"Air India";"2019-05-24";"Kolkata";"Banglore";"9:25";"28h 20m";"2 stops";"No info";12592;"2019-05-24 09:25:00";1700;"2019-05-25 13:45:00"
5381;5381;"Air India";"2019-05-24";"Kolkata";"Banglore";"10:00";"24h 30m";"3 stops";"No info";13007;"2019-05-24 10:00:00";1470;"2019-05-25 10:30:00"
5382;5382;"Vistara";"2019-05-24";"Banglore";"Delhi";"11:30";"2h 50m";"non-stop";"No info";4668;"2019-05-24 11:30:00";170;"2019-05-24 14:20:00"
5383;5383;"Air India";"2019-05-24";"Kolkata";"Banglore";"16:50";"20h 55m";"2 stops";"No info";12802;"2019-05-24 16:50:00";1255;"2019-05-25 13:45:00"
5384;5384;"IndiGo";"2019-05-24";"Chennai";"Kolkata";"5:15";"2h 25m";"non-stop";"No info";3850;"2019-05-24 05:15:00";145;"2019-05-24 07:40:00"
5385;5385;"SpiceJet";"2019-05-24";"Chennai";"Kolkata";"8:20";"2h 15m";"non-stop";"No info";3597;"2019-05-24 08:20:00";135;"2019-05-24 10:35:00"
5386;5386;"Jet Airways";"2019-05-24";"Mumbai";"Hyderabad";"19:35";"1h 30m";"non-stop";"In-flight meal not included";3210;"2019-05-24 19:35:00";90;"2019-05-24 21:05:00"
5387;5387;"Air India";"2019-05-24";"Kolkata";"Banglore";"9:25";"25h 5m";"2 stops";"No info";12797;"2019-05-24 09:25:00";1505;"2019-05-25 10:30:00"
5388;5388;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:25";"14h 30m";"1 stop";"No info";13067;"2019-05-24 20:25:00";870;"2019-05-25 10:55:00"
5389;5389;"Vistara";"2019-05-24";"Kolkata";"Banglore";"20:20";"22h 30m";"1 stop";"No info";9345;"2019-05-24 20:20:00";1350;"2019-05-25 18:50:00"
5390;5390;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"19:50";"3h";"non-stop";"In-flight meal not included";6144;"2019-05-24 19:50:00";180;"2019-05-24 22:50:00"
5391;5391;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"9:35";"11h 30m";"1 stop";"No info";14151;"2019-05-24 09:35:00";690;"2019-05-24 21:05:00"
5392;5392;"Air India";"2019-05-24";"Mumbai";"Hyderabad";"15:00";"1h 25m";"non-stop";"No info";3100;"2019-05-24 15:00:00";85;"2019-05-24 16:25:00"
5393;5393;"IndiGo";"2019-05-24";"Kolkata";"Banglore";"17:15";"2h 35m";"non-stop";"No info";4804;"2019-05-24 17:15:00";155;"2019-05-24 19:50:00"
5394;5394;"Jet Airways";"2019-05-24";"Banglore";"Delhi";"17:45";"3h";"non-stop";"In-flight meal not included";6144;"2019-05-24 17:45:00";180;"2019-05-24 20:45:00"
5395;5395;"IndiGo";"2019-05-24";"Delhi";"Cochin";"14:20";"8h 10m";"1 stop";"No info";7640;"2019-05-24 14:20:00";490;"2019-05-24 22:30:00"
5396;5396;"SpiceJet";"2019-05-24";"Banglore";"Delhi";"9:30";"2h 50m";"non-stop";"No check-in baggage included";3573;"2019-05-24 09:30:00";170;"2019-05-24 12:20:00"
5397;5397;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:25";"13h 20m";"1 stop";"In-flight meal not included";12384;"2019-05-24 20:25:00";800;"2019-05-25 09:45:00"
5398;5398;"Vistara";"2019-05-24";"Kolkata";"Banglore";"7:10";"15h 30m";"1 stop";"No info";9397;"2019-05-24 07:10:00";930;"2019-05-24 22:40:00"
5399;5399;"Air India";"2019-05-24";"Kolkata";"Banglore";"12:00";"9h 50m";"2 stops";"No info";9941;"2019-05-24 12:00:00";590;"2019-05-24 21:50:00"
5400;5400;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"9:35";"28h 50m";"1 stop";"No info";12121;"2019-05-24 09:35:00";1730;"2019-05-25 14:25:00"
5401;5401;"Jet Airways";"2019-05-24";"Kolkata";"Banglore";"20:25";"13h 20m";"1 stop";"No info";13067;"2019-05-24 20:25:00";800;"2019-05-25 09:45:00"
5402;5402;"SpiceJet";"2019-05-27";"Kolkata";"Banglore";"17:10";"2h 30m";"non-stop";"No check-in baggage included";3841;"2019-05-27 17:10:00";150;"2019-05-27 19:40:00"
5403;5403;"Jet Airways";"2019-05-27";"Banglore";"Delhi";"18:55";"3h 5m";"non-stop";"No info";7229;"2019-05-27 18:55:00";185;"2019-05-27 22:00:00"
5404;5404;"IndiGo";"2019-05-27";"Delhi";"Cochin";"17:10";"8h 20m";"1 stop";"No info";6206;"2019-05-27 17:10:00";500;"2019-05-28 01:30:00"
5405;5405;"IndiGo";"2019-05-27";"Delhi";"Cochin";"11:25";"9h 35m";"1 stop";"No info";6314;"2019-05-27 11:25:00";575;"2019-05-27 21:00:00"
5406;5406;"Air India";"2019-05-27";"Mumbai";"Hyderabad";"19:30";"1h 15m";"non-stop";"No info";3100;"2019-05-27 19:30:00";75;"2019-05-27 20:45:00"
5407;5407;"Vistara";"2019-05-27";"Banglore";"Delhi";"7:00";"2h 40m";"non-stop";"No info";4668;"2019-05-27 07:00:00";160;"2019-05-27 09:40:00"
5408;5408;"Jet Airways";"2019-05-27";"Delhi";"Cochin";"2:15";"10h 20m";"1 stop";"No info";16376;"2019-05-27 02:15:00";620;"2019-05-27 12:35:00"
5409;5409;"Multiple carriers";"2019-05-27";"Delhi";"Cochin";"14:00";"7h";"1 stop";"In-flight meal not included";7153;"2019-05-27 14:00:00";420;"2019-05-27 21:00:00"
5410;5410;"Multiple carriers";"2019-05-27";"Delhi";"Cochin";"12:50";"12h 40m";"1 stop";"No info";6795;"2019-05-27 12:50:00";760;"2019-05-28 01:30:00"
5411;5411;"IndiGo";"2019-05-27";"Delhi";"Cochin";"16:00";"5h";"1 stop";"No info";5054;"2019-05-27 16:00:00";300;"2019-05-27 21:00:00"
5412;5412;"Air Asia";"2019-05-27";"Delhi";"Cochin";"7:55";"7h 50m";"1 stop";"No info";6451;"2019-05-27 07:55:00";470;"2019-05-27 15:45:00"
5413;5413;"Multiple carriers";"2019-05-27";"Delhi";"Cochin";"10:35";"8h 40m";"1 stop";"No info";8625;"2019-05-27 10:35:00";520;"2019-05-27 19:15:00"
5414;5414;"Multiple carriers";"2019-05-27";"Delhi";"Cochin";"14:00";"11h 30m";"1 stop";"No info";13377;"2019-05-27 14:00:00";690;"2019-05-28 01:30:00"
5415;5415;"Multiple carriers";"2019-05-27";"Delhi";"Cochin";"13:00";"8h";"1 stop";"No info";7408;"2019-05-27 13:00:00";480;"2019-05-27 21:00:00"
5416;5416;"Multiple carriers";"2019-05-27";"Delhi";"Cochin";"11:30";"7h 45m";"1 stop";"No info";15898;"2019-05-27 11:30:00";465;"2019-05-27 19:15:00"
5417;5417;"Jet Airways";"2019-05-27";"Delhi";"Cochin";"17:30";"25h 30m";"1 stop";"In-flight meal not included";12898;"2019-05-27 17:30:00";1530;"2019-05-28 19:00:00"
5418;5418;"Jet Airways";"2019-05-27";"Delhi";"Cochin";"20:00";"8h 25m";"2 stops";"In-flight meal not included";15318;"2019-05-27 20:00:00";505;"2019-05-28 04:25:00"
